Engine_Temperature,Engine_RPM,Oil_Temperature,Distance_Since_Last_Change,Oil_Viscosity,Load_Weight,Ambient_Temperature,Idle_Time,Oil_Change_In_km
71.59828873396759,3532.156938819379,63.655235369735806,4206.100704935622,3.786344318413778,1772.2758480496134,-1.6753725367064067,32.4304116897696,4400.425853973635
100.04745338284737,4873.438434478488,100.93119626138446,4692.693293992392,4.845560498215961,1684.7755040425964,23.40983096294501,8.582506997461277,4024.6436913111
99.18204961356516,2509.172236780574,121.98120121396155,7684.722097528093,4.620621655231643,1688.9761429831078,16.83463104103097,9.052329791313692,2673.7183467901937
109.59738543957496,2236.564988075812,85.42249395272091,2580.106360144639,3.865950023140117,1638.9560044497243,27.462807458129795,9.165243551276149,6843.199967857265
85.72640599059764,3165.117982828701,68.70021881427695,911.5523491195572,5.413445122254208,1423.230702171411,37.38654382697225,36.92883322669575,7651.181961842323
90.79329284531492,4210.332038672999,92.5708021144735,3591.677449371974,4.50040907529992,1552.649120809301,6.599114334610849,32.86697360585385,5006.959708740141
104.84999535522964,2202.930716995176,86.91933201610532,3673.268713131533,5.811224926283336,2325.821880732423,17.71296494936138,33.023135551743934,4620.190889492752
98.5559396223834,3587.560719366719,63.43520439423355,7874.574781974893,5.597329850590188,2180.2980632453045,-4.344709242899782,9.628825568199604,1780.6090937946954
86.1777634865525,4866.636643333133,75.24283339477927,14275.830553629918,4.275704068508726,1814.0966316144768,36.25917414657502,9.38460366618489,0.0
75.86221823288597,3358.023630414951,91.60275370061852,9741.854321992274,5.926489874795251,1520.4003623274596,2.7911480091350267,19.71974237151873,1021.5999683045184
93.63585850564878,1265.4520804334752,114.4874475315712,2198.0098862699106,4.070019883006627,1994.798525661965,27.12733394469626,16.19208157362804,7224.647051217157
89.68851055357713,2141.4239791041523,94.96154684384496,11353.41487796914,5.384942138520902,2276.5727554574114,24.96437856950596,22.111643600821623,0.0
76.09332155481933,4022.042549668938,74.1844642652652,293.6236839007556,5.02813767587118,2445.225832008994,16.929976205968913,11.902640227736631,7770.163610293968
86.55848181793121,5536.016231324604,85.82197956206835,1548.9266309746658,5.010815085094059,2285.9386809272337,20.72571767688431,2.4798880898210607,6277.160381782033
78.4272489046597,5287.457826350947,128.30639629390217,6670.29270855396,5.491982110505839,1479.3454214723931,0.5507070466283093,35.3986640583081,2087.5731177650528
104.53178194212222,5446.339362149867,84.74115410325265,6392.863854304398,5.092512078479839,1250.4795485233358,37.54598117201535,14.049650080949249,2430.69628625767
73.38511946896406,1061.7063343471,79.81167336018879,9169.68820317306,4.179424541753963,1463.4198882340615,1.5810223633574,39.44615935561265,1718.099329201808
103.7528977134512,5409.684157825113,105.89335619845772,9721.837339614693,3.9244693159602,1444.0334396271148,40.17257491550465,16.834393205574173,0.0
104.09009590829815,2209.6893023609546,95.59106037029798,4874.2322841403,4.650690956251281,1206.372930153942,-5.276088456772364,3.490871064587866,5842.133342529251
102.64787179794736,1680.7972494241276,85.23021914388407,14779.968374338006,4.644401816895327,1972.846738215508,-9.878555548394573,26.504247474580936,0.0
72.67775088395588,5526.309328031611,77.34325141787349,6863.241974769563,3.937936764226567,2209.9728540772694,25.30527415131914,30.72456001693128,967.924109858884
92.73749175808786,3409.1088962722806,91.4388112428466,9517.919075865244,4.132929995137933,1462.0946342399948,8.456506600284197,12.3784872185264,753.3390017900394
78.50082288378998,3621.946951770364,123.33954932136665,9458.414380629652,5.398889268556484,1916.8956707164348,37.170289913573264,1.241011294030594,885.8397866630094
89.52027964630453,1646.7592657237128,90.7787114143481,4927.357389379729,4.483270432694441,1558.7959667758437,41.088457575927485,28.928783820460843,4964.594466789244
98.19306489066372,3835.63229786388,64.80073945589513,14591.425666893672,4.777322578811673,2227.143095240784,15.905783310820134,18.41799214058072,0.0
76.11473425303888,935.711331349894,88.92964482554626,14585.965972112795,4.2191006885756925,1341.746454125985,-9.869740057826627,5.403544210069544,0.0
73.09045666502173,2105.039327676519,79.64864054123645,5815.167083286862,4.96342563095256,1842.4210382466408,13.650976281004112,23.9622346951787,4416.703485097896
100.28921308049246,4010.175927747778,97.63851615415513,149.23039359630295,5.827156110509401,2055.401323692008,38.6061025844276,1.4228287740279244,8596.026627191795
101.4749813429886,4756.177537044552,83.34946481366289,572.750520979658,4.678957942947124,1747.289498824291,27.47936853015825,14.86895899763288,7538.216959411706
91.80811955459372,5036.948689579775,96.34207302417376,9337.549574873105,4.753331045917976,2231.026686725678,19.76445290470353,31.09609561879605,0.0
101.1382454260898,4198.807370172295,60.65547568869121,6211.372928438544,4.243236036885932,1712.229426970518,-0.7587163021174579,9.696746412259497,3261.8050285171166
78.73580802070828,3586.469151172003,91.7522965559936,7092.831554361189,4.14481974818314,2147.4859826452434,8.294503740989843,0.8967356861581521,2736.578263844025
88.1369641288952,5988.250177441458,118.28484393124896,1687.3545448567957,4.592253129568599,2311.0984732899333,36.44659471476718,1.722246993390173,5762.1432147860405
102.55575317333567,2297.043272289733,78.20198518709762,2038.4755408484912,4.223536551444191,1464.1609752742552,42.75211682849977,20.90691822436437,6896.159167018992
83.74505855674778,3807.6467550837992,127.95511513100264,0.8336871696507098,5.307405306165224,1697.285594298089,19.85169665622328,21.98066141558975,8723.099337603699
100.08652156690005,5915.729856327859,111.48266242562394,8571.084175830963,5.174289559806659,1996.5885569892605,-7.242675629757831,9.299998532496726,28.519748482586948
85.73542447284066,2048.6569924514006,72.65662172891503,8298.532648931356,5.953595718137919,1999.961459685887,14.952080930076423,37.91121953661853,1732.3469924792714
89.47089540599382,2655.654916551429,116.87874364653946,10907.208953471289,4.807470826643539,1287.7874143640788,23.03631043114697,2.782711918010583,329.6938451270684
98.31428687075092,4872.183257773983,88.69273878239417,9673.957903383236,3.819461627617237,1772.7860562748654,43.43423168216477,14.567912078155882,0.0
109.94400907245569,4757.594048277112,77.6793638314124,5733.4473903528215,5.847478306192743,1520.373783404099,2.0773180122581643,15.675141853911342,3217.35451187463
78.72662497479176,4537.748817041735,62.23081433194274,12062.67702256208,3.9490529736450064,1863.8064152019888,39.12947281275851,3.3641908292443734,0.0
89.7860050978079,5624.1097560146345,120.25524449617674,8976.595422219874,3.699686805877087,1995.7197849730517,27.87096347294829,1.072455327021693,0.0
76.01358931005593,2196.087805052497,93.65103551596424,7391.538051141712,3.708271497546229,1515.6515186276458,23.22652938695705,35.576225557386,2289.5953433347727
98.68386615279708,1084.1362530084143,73.49189017883181,11725.21175584398,3.91666323574718,1375.6021497913605,26.198650784671106,9.396361997393557,370.8388747325682
85.46757981854688,5274.737355541016,126.08252987427944,5907.223105024068,4.975312402287041,2353.9394395808795,6.618720379855432,21.9561916456731,2479.790780913219
77.02241630359661,1111.510349428071,106.32262321518516,3421.154520695685,4.3335519182503415,2084.6669229465933,37.16556392410234,0.4464479965447632,7011.6868292726185
108.4562458216739,5283.468601734571,112.84191154066838,13317.945425933607,4.800091839239451,2466.735876770213,14.151121733824835,4.591834366004166,0.0
107.98972446396928,1118.561389160824,98.5177486311434,2652.749846918272,5.770210213423441,2411.068209892976,-3.4784023767660006,17.28817964203024,6548.970729133526
84.97396507141191,3953.3318070309215,92.29435468892908,6035.451611070756,5.903517596863688,1312.9554682995645,15.689801682273323,29.7276901959618,3688.694786988327
73.71856015139652,5348.5468546371085,126.17367892726224,12605.665118256513,4.605378566187186,2151.51306289924,26.491859300411903,32.83091976515722,0.0
97.56116753474448,2467.1297723402336,83.6774250965168,10253.147454899923,5.753264272101872,1527.5102643106304,29.54000859108173,24.95161977466024,403.8864196097159
85.07388509048077,5856.171978861396,120.84819766552516,2329.193181262625,4.365922213020594,1479.573484578783,8.069765056840197,30.132560537670685,5503.039569172101
70.99788828598554,1249.603151099324,81.23578688825306,14408.918967155529,5.373850820657133,1349.9888434210438,-7.07027654137623,19.393721081409637,0.0
107.95923399539254,1810.2536770813556,128.02870214383125,12439.058350155869,3.6153968043312097,1589.3078686828396,-1.6419573502712783,16.925993702349,0.0
78.82569840012026,4939.287041856669,70.42870004453516,1398.866660452166,4.314875559726177,1525.1496938931637,-2.346711822531736,10.648361292525871,6966.330723463961
109.72553681208892,2127.3098414701844,97.13062108118363,9153.346904993528,4.885495740657957,2059.656657740245,39.16986062566092,34.2792649970426,137.00123170162783
90.07303765214084,3642.3010343170345,61.24262143001999,8887.23827452706,3.846157511052271,1826.1275190790648,1.7529607774205012,39.12843098674748,178.7612665204557
95.56323751383346,5832.03800951902,73.76923692620227,14274.25570662319,4.0680873569656,1342.8760885922168,1.915553596523136,39.61012159674674,0.0
83.26916859959744,3443.83586956735,65.06458034697516,7635.791562035445,3.526964446697105,1658.7298931752098,8.635498447289532,17.68649159857216,1875.4399142692416
81.3632999180504,5712.321856765221,103.54712836047152,7915.782285875296,3.78389975535585,2310.482402943374,-0.123348501668568,3.4650931574032207,668.0648603746317
105.28991882947824,977.21124172271,68.48338204650491,8400.337400497981,5.253387366746414,2285.87848777703,9.396839037536528,6.923894312762795,2422.033676301471
108.74637840185284,4368.473759563361,82.8239929929257,13955.760338860267,3.995382539323254,1858.7639386294345,7.063982393142666,15.64381489607666,0.0
87.72058965840169,5909.667316652313,69.34608967433275,8209.085090483612,5.784067312248753,1236.5457216575076,1.3643783870236046,23.84176705608775,717.4838704727439
106.42862880365078,3308.115690760956,91.32563225328092,1028.1722398464938,4.546023640688718,1256.4476918657567,5.049971517718962,9.728262920239764,8265.267224296582
83.04834649788519,5020.538416921462,125.05698880028156,11099.786682829928,5.272794292338665,1946.8821227970727,24.786635818848183,16.09386136460418,0.0
91.52806191878432,5540.369219939008,69.84275580888882,11746.335323164976,3.776019290348652,1920.7832301894468,26.714263625087533,11.763961304310724,0.0
72.30074769497054,3588.511266095478,101.56367186955586,6239.016747582094,4.108178827108268,1836.6297575164083,16.429727276314612,29.7654176758752,2586.795877251333
78.04370301545661,2116.7671998942637,75.74508548750467,6383.67454559985,3.890892993299111,2186.7505305886743,34.34972916052963,4.174119375896099,3548.124635817053
70.37008397751032,5918.927886470164,78.16954429051592,4457.046313016397,5.022265739899828,1966.5317839849893,-8.795852181929865,30.958921156634048,3466.900592197923
109.61923168031085,1886.1070926544423,64.09552977925091,957.978359327184,5.03915428713613,1202.7040872291725,4.111414592511354,35.35766936648788,8150.92135624806
107.37355857623024,3430.988403858837,74.04037957540103,6290.208794471696,4.042507728676875,2198.936911149283,-5.9134892270161625,7.042431964764773,3021.0846276214397
94.79966337898396,2412.5555168816463,100.1279198073824,3802.4159108893296,3.836663323129058,1597.7925904855256,-5.142831537219237,25.26776778542668,5691.551742750746
75.30843010548857,1822.1536323082048,60.57338405052138,6776.864772441595,4.880308439752014,2483.619180351684,22.161027519443277,1.7708992689940528,3698.387735545632
91.78158911319832,1016.0108055596112,129.98463876396733,9713.011891750435,4.2369965145352655,1418.4247407052871,36.80727734747164,7.939373592165095,1885.0261827880104
100.9463080223158,5543.1232662008615,113.46194071594408,5998.5844761837325,5.550297676610514,2113.164118156696,0.6397648068000237,1.2492879992010408,2506.459985731414
88.03773990248186,5095.749362486484,73.4163037119264,5321.817245631042,3.829225924929381,2377.0468376330955,21.02310762925568,37.87100679632726,2081.1679081909465
84.71637754028364,4505.314395392579,64.89628806666506,14.185978606435224,5.346051689069516,2174.2628016828253,-8.745922012362492,19.399444026644016,7952.589202934846
109.18769383987892,4554.600560462119,108.49511931973076,11776.34947101437,4.226869496165858,1447.8123635241132,40.40569216658171,19.13394452650456,0.0
87.26545719169053,2384.142620272455,67.19777087987693,3466.6144244901693,3.7455203786952023,2330.2518965452464,28.62811941332089,30.814368643726816,5121.70864000003
100.88216449387026,5174.237547876779,62.1733464236025,1941.10815767369,4.939472192760944,1988.0671114813133,32.83388750220644,16.863003788781043,5702.186446966311
98.3950991790088,5499.179952539934,127.88282409550848,2240.707849313702,4.848107608879582,2137.968346599325,30.51581739699114,25.89438343556465,5125.24561147318
104.47402407326892,5274.1919817421685,117.37559563626556,14871.023928796756,4.810025364665817,2249.8039690463734,-4.053573371855466,20.29821806018265,0.0
96.34354550570744,3713.728400214021,89.16006503425238,3641.526589802464,3.7616274725417904,2035.8081730132997,-2.9289049419685176,10.26034168891381,5108.952608042659
103.79754274892493,2478.205254903696,88.76943069189349,11859.886901985436,4.761312979845602,2496.9036628082004,7.689969052633295,4.290320089912063,0.0
76.8640134523676,1439.917390411542,90.03616113453529,1852.5452028228276,4.72496612046199,2398.124084619508,23.288103174580648,37.65414928912246,7065.85554196599
94.00699634113444,1096.547210889824,61.75902721766272,8019.098840981844,3.5032189639946707,2357.3147538276453,-0.604428753362237,32.84789109306177,2096.451990171417
84.58556568134111,2335.4480027787968,109.07838820845194,12752.570751790268,4.881639808637926,2109.7719674091986,-6.165148959835271,30.57888162247737,0.0
88.03248027134548,3617.370038191098,123.09670066130376,1988.2430407832449,3.99549346082365,2433.858809022986,43.45902996870542,11.542224415462009,6623.676599281605
107.30810315279936,5170.20300169138,85.96101765835843,13647.41591812222,3.6154018079625487,1535.2373607735467,28.2421651642369,25.77743727087245,0.0
85.02907852044723,4377.82528728976,120.4948669888029,4359.962488166325,4.217424033230854,2453.491484494842,37.03523400132801,35.04116563842852,3424.2191785766736
97.31561618614862,3362.0020960966244,105.57948678654974,4523.820967998483,3.993867346524112,2391.4179783431564,2.393208762122041,17.93883480311637,4270.709628738608
82.01525263279044,3382.380316412773,119.550691104461,6272.64425897633,4.964673911950701,1497.298985789042,-2.4344056213690277,32.98854979100956,3203.0628590608057
89.11587208755178,3743.289998606952,68.66117112834492,8729.031936422547,5.087649981944661,2019.8169141670007,27.288048403862945,22.317243476293047,168.60771162855565
79.50298321571937,4758.070670892882,129.21850391129936,10498.74188840288,5.197734127736281,1494.9962270213996,-5.9652594833966575,4.607988315035918,68.93379232002809
102.35646066344052,3873.055557368427,111.44156925679296,2821.290723678645,4.03992786069906,1632.871342740912,20.23318320626326,14.61293707838339,5880.892183566881
101.93418903811104,4869.9228226696105,122.92929770167105,219.35527982783972,4.783070977714143,1386.8219265382556,33.546908098734214,32.63987638392666,7218.86643738045
71.35905057797056,1815.8583990036395,103.123182377334,10342.915978881225,3.638231393521502,1498.3599995762552,38.310939782057154,9.396361188307145,1075.456861773061
105.4059506781232,3802.73531177623,82.1566301825953,4056.739266766428,5.100928302385332,2233.7525013898,21.960423419004304,5.3859994853050175,5138.799018489951
103.4194824610746,3107.742586306408,99.6759013537996,12776.48630716318,4.242185261632119,2342.95765140264,32.668402289564426,37.0343595995129,0.0
106.5120782765745,855.3006621721631,117.89177995859428,13496.406346447711,5.060459820176912,2160.8226623425226,-6.812916575121379,33.55019655499931,0.0
93.8911109826445,5863.123116821606,123.61346669168212,3833.0067442747713,4.316869377800597,1463.0896387945515,-8.213489570070804,0.0304174785637867,4565.105809367008
76.260727720638,1597.344145642441,117.36973431600494,7108.540060691531,4.866167089369574,2054.7870084801293,-4.609015698460622,10.20061729035608,3937.9446969797
70.30066444141883,5128.369790871647,119.4061151910292,2302.715588456022,5.446252865618408,2348.2308538270704,2.461939740469792,4.068659176079423,6360.179650650076
102.23295171409583,4869.272612233862,119.8908601799588,10511.799919259212,5.771879997465135,1212.2294740756995,28.05410682813777,26.558201106652326,0.0
73.0121631501389,4637.291811255918,79.6244049506996,4889.557875035385,4.381636268425177,1267.2825515219204,41.080500722540464,9.72164805011154,4159.125908763464
81.06315073172004,2953.8123959589752,63.375942247253725,11982.722814349816,4.54647329066859,1459.0485949082097,28.08855984784264,3.364200404839548,0.0
89.15266502987905,968.7124725579952,119.4595947078232,1174.2042127627822,3.721785778304037,1246.5930036633204,7.414426945494302,32.296677620317155,8453.343958792171
77.9387888624008,1699.660753362529,66.44751769273937,378.14951018982026,5.3483899502308,1463.2084769196028,31.428713728727423,34.04150736655615,9041.194560469648
95.8167741679303,1205.3955760096535,94.07411381193256,13393.140932331396,5.8854660854250325,1284.174667644198,36.85870201087092,9.296860176171524,0.0
83.46708877648277,3939.8921990319327,112.07388017490428,8188.108018704349,4.995053076742547,1309.0674317214468,9.867173323522216,32.28768466050524,1164.7460835290667
74.91794486016505,870.1135393645521,119.9962227943602,13900.937962966096,5.82348062911001,1569.2366854509448,43.52475284793166,32.558897953348406,0.0
89.66054466801063,5602.086425883661,125.19216268944923,2527.4516419418737,3.9424242702754295,1881.962849013909,38.65115701372548,25.512155499828097,4997.939333761216
100.38208156767143,1623.6066483962595,73.91988932647847,11758.587350955784,5.585589002046673,1326.7409475627333,-5.601702209004566,18.858244548875227,0.0
74.64821203741401,1673.687211554592,113.88342311568924,4278.088714701013,3.749733752713767,2010.4984331621508,39.49301135142037,23.996540707959323,5490.169323271131
100.43186427970512,2389.055518332412,121.91049693249148,266.67938022247483,5.75246343785111,2196.3971151276683,-1.5965928220199412,17.66034594357872,8398.594977334891
82.94378420970614,4580.893905188475,86.90032656673631,12745.76514956905,4.821102568939956,1399.5920765706924,18.18217889600357,20.566834940808523,0.0
70.93499243006221,2007.9273119669488,68.57468455838656,11851.16752655337,4.069202309253179,1933.3635384705824,-1.8722564123873209,16.271424959545897,0.0
102.08496793457364,5538.866838656749,88.29495516640858,3855.827782991376,4.605505770357532,1496.600940517954,34.01301835679875,35.022696921508626,3571.7285753360525
93.4240317471351,890.6276411336812,77.11258020628891,4203.060672687376,4.200798035369691,1315.367063739829,38.191252887747446,4.057025010844102,6584.095620701625
93.2629244353568,2441.5356683470004,94.65826299814488,8043.700635918833,4.594074722250211,2025.2006838041343,8.432740901217858,3.551416238312908,2303.8598070629578
101.67823510017683,5589.55606289857,96.01463051032972,9424.803190972056,4.445242945096397,2084.723642213195,-6.2369953382451175,2.1302105687402806,0.0
70.11320265500532,3000.511422037102,129.43902369080956,7434.436398077551,4.58990552203106,2173.4117321085514,43.74099975178367,32.47026233337876,2496.2269764050693
95.3209152575977,4381.660044723734,67.71849405938791,11641.187249877075,5.850927337507315,1272.412392415698,44.44021995561923,15.556639921858508,0.0
72.55166865672399,4099.799037698745,89.34233987963968,5225.842124127884,4.9884905673776085,1330.3601844136458,39.73099874454779,9.746452277408274,4745.608092663945
104.77135154492238,2919.5501594738967,67.95197752033414,3423.2223667238204,5.232431704802128,1703.2321841554935,34.72063478311466,23.921357188022743,5586.978859751614
82.73946496281104,3129.7973109265063,78.77378806315113,14830.20239196769,4.057525035178838,2041.688050274872,27.92755843421569,20.26175031493039,0.0
87.72421736010153,1715.8423915024298,68.12380217114317,2140.868659330833,3.9415393137720103,1738.697764437608,39.70855389542743,37.93266749551804,7300.041193055042
70.81692276767531,5935.3912855378485,113.8598791856563,10380.944663222845,5.872931903050559,1395.7392261740229,17.27483705777037,11.29614966669363,0.0
82.27865374596867,4358.029369864173,107.25176344848128,5011.04686226188,4.567675567343874,2220.694500677016,10.286986473129163,20.042649774160477,3459.15053801551
85.22695563106805,4038.673578737405,127.91826753630146,3859.806413524775,5.202723998620143,2026.162520448658,30.58151785652177,30.972982702119328,4174.490896320148
98.8688747074915,3690.401707485321,122.61170518378606,10385.206257187308,4.849927859259745,1401.975378210195,28.151942524389103,25.99354223732395,0.0
97.13993856557528,2789.819162911994,90.45810687321756,10031.06033334666,3.781576858435309,2386.937772157316,-2.981396129124421,23.26847768695648,0.0
106.42837660585796,4091.557553571678,129.53664612249406,9208.92946124494,4.423494872270641,1262.7545449511842,30.051482365157423,36.01024177659588,285.43727420774434
81.53236786010977,1654.7332651254917,93.03209974126668,12155.160871450034,4.549822064395042,1663.8329714684482,14.296864694727248,11.6133528785099,0.0
97.11451225916744,1411.8674508280492,65.64651408057972,14125.43469164887,4.498440162724924,2280.8381850846617,18.85878729468922,20.30093643267156,0.0
79.3053198302533,1359.5914291918907,107.23969382677842,12843.646373303483,5.008103179501305,1434.2644694604776,20.63514844776196,32.719502175684326,0.0
109.80347353027337,2567.0871283201814,77.88480915638681,582.6758066389326,4.028466066978871,2411.085296093264,-8.329306373981485,11.00313372931788,7719.325288038862
108.1730972921542,3322.1767743737,100.2280838230385,6974.770078172633,5.432540994699408,1962.43769345984,15.07872863640604,29.858430362407145,1936.36795285586
101.4458347553447,2632.445048326402,103.16797168680289,9017.89055776091,4.207759419123649,2229.543671148996,17.864128374512013,1.971308319704184,972.88796149743
86.27208453226861,2821.1245690193387,83.5076837586968,7654.239792932676,3.839209850165744,2347.0297973229126,10.46181521526799,24.32929764017281,1655.484146469147
95.30938491206226,2749.0138259669457,84.7205741158966,8514.011037211636,4.38026863738394,1461.964071929288,22.729962121491184,9.529485248518652,2000.049633583166
101.13630412328637,4776.306613245953,96.971307558967,10861.579799327548,5.360456210830844,2064.727956420399,0.4970429293979812,18.948010481766477,0.0
88.15524715373107,2304.7099364546143,113.24318829963592,7381.040945132285,5.11286538081401,1402.738535845936,42.863711323296485,39.48634591758997,2296.8033506757806
82.37835657441198,1590.8848678946122,70.01967601239681,4514.393866200152,4.5500073572421424,1236.6796432110596,32.786415817950164,18.258953659035683,6453.357460113224
84.38948803005513,5759.208756459912,75.50547209916081,4120.994256676797,5.985801829976455,1309.1635918375453,43.68432117200855,5.091452884812573,5050.286035081332
75.58785432717742,5831.982939627284,67.73799013080314,1555.6512143564748,5.919368947368489,2018.8299972985903,0.3378507296102828,34.46270215246053,5641.935028633327
89.85024717853122,4188.071589976331,125.63027129013447,9088.07816363692,4.99535388715996,1397.512350081639,9.64068885220631,34.431462171035854,630.7345413311682
89.45861518328934,3681.854884050608,65.66932166853724,752.9638273661803,5.721401076766233,1463.533069727173,7.143960789209313,12.134703434252096,8606.859176920669
86.10422841903355,5464.671273960472,63.53840579358164,7714.571228087716,4.20806291921518,1912.928806962422,43.85246372978201,7.688433874355254,1260.4350712787625
96.85426983592244,1520.293107361592,92.89511550539154,14986.57757094671,4.321208790898066,1903.6426764905684,-7.819789121418567,37.064768577576,0.0
81.43390788645976,1989.549349321375,92.9321300532026,168.184702847613,3.639884129954415,2234.3343582634966,9.105590611890012,24.360539264439712,8558.554819022616
108.80986893987732,1962.116777039968,121.00271510242472,11476.09324213653,4.636388769252029,2496.959014529772,42.24724916440473,22.693347790214563,0.0
93.86082885905512,1578.323602216299,87.85234102249458,289.12714529703567,4.616580671764522,2044.5270385763235,14.102468261006608,36.10208450213484,8553.414705997719
108.79178550172728,3660.159304717273,128.5784460489494,12502.37049080694,4.959045988029165,2131.442992682132,0.3991702947336435,13.64917739635731,0.0
102.59960080828772,3415.0369912880496,123.26317579021588,11065.93558899426,5.172152781944274,2353.3843039961484,29.58985075628849,7.441023597813698,0.0
92.66773379388268,3863.77547235124,74.33115913503829,4516.25543429462,4.129601845538977,1954.289374677528,8.048103483510154,9.458204325825768,4296.217225477031
91.39950735885216,5644.574320042258,98.89014189932196,10052.832480396006,4.205203532253594,1935.5971545421849,12.659955626988506,35.372333815964524,0.0
79.46584162580346,2388.760464462985,104.32813376829957,2905.3143158049497,5.315208427881132,2283.9131870029864,17.654332760961722,0.862326888026832,7139.782438612033
106.8558029492102,4395.942156130059,94.00375058119224,1985.689533315983,3.8657034255050657,2184.732579995416,34.58917281673346,30.77259153111571,5154.130113685829
