SoC,SoH,Battery_Voltage,Battery_Temperature,Driving_Speed,Load_Weight,Ambient_Temperature,Range_Left_km
27.970640394252378,77.76712824379419,409.467554639952,29.12613554405011,34.90897687287166,500.6796816435709,0.7000450855862077,25.35758788553677
56.28109945722505,71.58480059094165,407.1355127507863,39.631800944917245,22.21391629421459,919.4970257394368,28.665432136281083,101.91381832064097
63.31731119758382,91.78254554451551,378.4681375643109,34.625068358608395,41.88346775876926,193.1124553344577,6.017563743681379,138.6615937473178
14.180537144799796,73.63908994016603,380.6680979760726,30.98909435787017,30.747140396868126,351.7576721268535,-1.2444615353071207,5.371224333902671
64.67903667112945,79.08325384815902,300.6406970363626,39.36325499550489,98.54450308522394,583.8083349244425,21.582009496250663,117.00081032590252
25.347171131856236,85.97412723651692,418.18458793363226,48.42568941653714,31.24979578138854,728.4582339675325,-5.47731665048248,35.51209929551996
15.854643368675156,86.93249763339243,405.3399124290977,21.238092421238655,92.42282373068362,667.5735600633193,38.56763375430275,24.16048193414713
95.39969835279999,88.01749590961408,407.412747087611,47.56558567649313,58.56586897760826,947.478463963655,21.61986322060685,203.406257056377
96.90688297671034,74.98765991049102,379.1093444461046,38.272449650630406,27.337838974377597,816.0480323375259,39.29477604608779,180.97261027696285
82.7557613304815,81.39212214464946,341.3744314385444,44.21942902307157,101.27300494315858,601.3691577769873,6.944671173931802,150.64151652096632
37.41523922560336,88.515826813509,407.2378378908577,31.516248603028327,77.96305702366134,293.2144225061568,38.560258059519896,67.92979367937501
18.79049026057455,99.09456593901353,334.98203137814306,34.155289245128415,43.5761512863573,505.7868082620158,-2.7218876135688213,30.880020089919824
71.58097238609412,91.82893413099066,367.52538520106435,46.06552255403492,109.4681174332668,724.0440197750296,-7.965261382648578,138.91729713119054
49.61372443656412,97.67811271281873,311.96771668126587,32.44543909429469,24.525831387055145,854.1659573524764,-8.350796977269873,109.98783083609649
20.983441136030095,92.86636174942531,410.63467561593,36.03978700247255,40.18196081977629,963.7626019801486,13.243518529961353,32.96714315646206
54.56592191001432,87.75150906677202,316.8924549325456,20.605847692529988,95.2046927805861,644.9074895241259,-5.849790126070261,95.48346744906337
13.094966900369656,75.76070107409033,326.9876166876489,24.757940175141268,90.93779303098891,574.2274305739892,15.608394208380087,0.0
91.83883618709038,90.00056955677539,366.9760989753858,39.25059523924399,48.92716937244781,115.92273080903348,6.375025175445025,199.4991839388173
33.290198344001524,88.70138697879722,391.6911600255578,41.509307031916315,26.202487535278312,164.88916223516196,6.781449623705779,65.21105259248709
69.62700559185838,88.074075113718,374.3221567123559,37.47802810353498,105.80780722249438,240.49449787366024,21.78044982725849,128.90895757721026
38.053996848046985,84.69357603964723,327.85606953601877,24.299301088268322,51.36976380699026,149.28393807066527,-1.8450996924189909,82.24912126437246
56.80612190600297,85.85969811967827,300.11316510329885,33.36216285733504,39.57134149282652,460.7769149244338,28.32766851698655,131.08993616470195
59.203925140895166,80.03327581354313,390.8580696368927,30.652842990895692,71.60618223609771,403.19069062498494,19.101545988931736,116.8904587611232
26.636900997297435,85.5793807792691,418.22487910933125,34.86984032105265,111.02271992824473,673.6187420815536,35.74723144237554,31.948897800284804
97.26261649881027,75.92667717035435,397.1895744367308,46.10987103662283,24.354657784337533,582.0985971400625,8.24203268837617,175.86193349549498
79.76195410250031,94.1552319208113,355.22479417879384,43.27584315975956,96.58040880308877,636.3736834490737,39.135749603356274,187.1326439765256
94.55490474077702,75.57330864096123,408.4520713678928,22.51968504167477,77.2473227938709,524.7794826438887,18.79138233570116,153.93615145368486
90.5344615384884,72.54898869668399,349.181720774202,46.709275933236924,62.54491165518169,349.9634336988314,38.67009780937669,162.27641643474993
63.810998092997664,83.08738079071472,362.9920901092161,34.15301453449471,94.40804441050601,957.5427834518293,-8.646967297644233,99.05015307270288
92.96868115208052,89.74922318518185,357.255572087482,42.31586434657996,116.58244244416323,177.76824378412505,26.3988161206194,212.00112244080776
17.964325184672756,83.13150474800624,353.714864719863,24.201176937930562,42.9206211162691,945.0018995187764,30.831076214636816,19.2898082552842
27.638457617723066,78.30262395853926,393.0228923152687,40.12158577121144,34.36473650721196,380.1142421782612,-7.341335666175621,69.15691501359916
14.070456001948425,86.74513551671322,363.21226887233905,27.08978052828374,111.2881745222697,561.3953008305677,18.948483200812287,31.05145784265983
39.27972976869379,80.410070062366,338.00605464302595,33.15142691422795,86.89530774573036,197.9580905447915,30.09711467947242,67.22872879245195
44.98095607205338,97.98603070379899,330.9789801190174,20.505886102463133,63.798602156196594,163.83796153390836,18.05193626115364,94.97534000699855
34.42141285965063,97.67935418810717,304.529678036092,24.54831913791428,77.32595702642831,486.5909038467426,-6.809320479726669,73.40578443712091
84.58637582367363,85.07115459916287,369.9834194259655,22.762414793708594,94.5613905176244,767.5276387417103,24.672362044915573,160.9635112613206
42.10779940242303,79.83651982054775,327.5953698481241,27.192325188147755,97.30318987057171,342.428299793694,-6.970154266334569,66.87323241892983
35.28410587186427,92.11397241869918,317.776070641966,23.000542700729667,111.98941808189646,606.1131000417881,30.873444750821925,47.41277352309368
58.84264748424236,71.101388304492,378.45959565932134,40.757300798586854,62.684278889562265,350.7853064705365,-7.84829083466528,89.6730314008289
22.683180247728636,84.24307018130953,381.74511093858587,20.87119706627658,49.3410910019395,449.75175480373673,-3.13013094948146,27.23610077282373
82.19772826786357,80.08970182811001,390.25858707091993,38.53221501874994,83.96642667898419,915.8016866264422,3.7553795261634253,152.5416062281196
16.709557931179376,97.61607655307664,360.429227560631,24.221234924767227,61.57278992795304,870.2556629454276,21.66823961304,35.82891469817653
98.81982429404655,70.36009081818048,407.28655262446637,48.35484371533691,79.4598453948978,564.4157890758669,38.8179549815653,167.64099290813138
79.50202923669917,86.58444627155048,412.36113040778736,47.99282219329562,61.99857984559502,314.2950647248709,-4.108857369003279,166.1719217375722
27.884411338075516,92.21990743199878,396.88451277509876,26.76509307562888,35.29957866781745,273.8655214597205,-2.8646165393040786,49.48976205703957
10.496990541124216,84.55053962572124,376.27121784098244,38.432638946690886,66.94267516589585,958.6786177321428,8.443519835049017,7.961109399561687
83.39152856093507,72.56209090488164,336.44651443094267,20.840159584173755,89.09178219410327,282.4449368596188,31.81095688776601,147.47061575182735
73.61716094628554,99.17384170083707,417.95339059442654,47.953656291535225,99.92838076676499,827.3514798212852,13.36154763754071,158.39370803491255
75.61064512368885,85.54031294128293,332.8963400630326,35.68961924575129,69.33262767965468,432.0731885819836,6.080530012791083,151.62982569948062
79.41433120173512,88.42558732957033,324.31883063885175,21.29669454253337,36.52378902104009,987.0938628024145,18.060191610443063,160.57853854963392
16.664018656068134,77.09829348122523,353.05849365438996,30.274999790244124,61.46877096494316,431.34016632650906,3.0261598722875007,38.282572959399275
42.261915568984534,84.50494255320412,306.82086848548664,22.305483855837025,98.62939288416982,416.3649624196535,10.057995362376047,83.77241112366676
20.428215357261674,82.87448475874966,417.4193357606149,31.788333181200798,61.285927061707284,673.7172659898608,6.630257461602092,35.550276308260536
87.67930832880342,72.24687526005951,370.61202676997095,40.09779026483969,89.65307936042223,965.3651259641373,30.207051120732295,122.57800475764599
66.09683141448022,73.18481060642402,366.834250999701,34.09669724124319,70.72136816780898,978.5886452167896,36.21278632190004,105.80245221756385
39.78082223673843,95.12417558856323,378.6955535879664,31.511665241583636,44.122312510939665,736.4855318202867,27.97860960784559,81.27572712908064
15.720251525742128,77.19459856619771,359.6428377332648,23.574711366213943,99.61505080230744,779.1457290727183,11.954178801499175,10.948429170576365
37.9884089544096,75.84874814495892,303.847622051345,27.348171370809688,28.421345407068703,607.0619583757249,15.21674887483319,47.487442728387364
39.266498982407235,85.14734353750418,373.4773546608476,23.004298632150533,72.48902827551507,780.1981652190987,-3.746315303528216,57.657381256533995
75.66455605042577,93.06241394087539,385.94086523477165,44.22496194969982,40.88910342434049,873.8016894734469,27.34323555672689,162.53105377920593
67.38017242196918,71.85839555736963,350.0098872748864,24.057194839541676,26.706562854137566,537.485772875521,19.823783969752206,124.14382083327641
89.84914683186939,87.30423758914768,390.8754686485431,37.861200996466806,70.29339370832488,657.8760365470928,35.12199980687182,176.59193612009588
52.49934326457544,73.5763132852172,327.24015592061045,30.282212407665376,69.95621559349236,583.5850257097429,0.030557178757659287,79.73684409507464
20.763482134447152,71.09383152476855,326.55319092794207,26.779351539655504,90.69009016757208,606.2235521758096,27.986306096630607,39.58356293269496
74.19203085006956,71.58231856486653,319.3700385225089,39.184053184763115,94.47506930519049,901.0431188865468,24.233583085959488,111.34477767103924
78.47065437552077,95.02492324625324,344.6393711746994,33.71006928130822,92.77914886928968,420.0551471850132,3.2922766904876095,171.65033613061328
60.51494778125466,73.53917450884185,401.64144424669,32.004364018536776,60.9558732916755,287.3656230405618,23.368931977041257,101.13379125188791
79.38704619591049,71.35454093236876,399.3494474578877,37.78556014676664,83.16897872265625,510.65209924626623,36.21866902883248,114.73718560337522
54.44160367279517,83.13699661428737,345.93890495562044,34.73802885470002,77.69452426439602,287.27667143313863,35.921799383355946,108.22854759891884
57.045954644379464,95.31980415826075,370.6942483176284,29.104526256546823,62.15617561169196,548.5603830958172,25.981328725807067,117.71024804011113
48.47869165226947,77.87225129467906,386.4979579769899,36.771838632957554,79.72126941859932,913.1572948213527,-7.596344373296995,76.97421540909887
12.287721406968567,82.65137852577749,328.94481295536275,40.08495729652084,114.72478767062626,655.69016843423,33.613216866008074,11.804277023439507
19.7102284293974,71.19767597691254,320.1769303073697,20.80079475760563,39.289374368137736,869.8895679727699,22.888930350227,41.88080420249159
12.828626711806082,83.47235542404627,416.65151918547735,33.97615186723026,110.57720957855263,249.5718276539606,5.521712659136721,0.039752532399978335
67.27693701374024,87.32839241911401,374.1068775851542,21.730498537506314,25.345551398319834,910.7862332834591,-0.6374819147150355,143.88707328529375
38.2920382968694,87.12721161256434,417.76988662003964,25.59216242204333,50.83892129016607,641.6084479664042,-4.189806850134144,80.594219047253
55.77136220482325,79.97280076523096,340.5307184558675,36.81526202233919,48.81452486115282,128.5838098664318,-7.488155037111951,98.95536263772424
91.68098265334837,79.46599541989407,384.3638039968958,45.98566745796742,82.63651078809056,669.8070597565331,27.70516239753782,173.17133049470462
32.43630062339874,73.19870856809794,326.71243638494855,46.48417037565454,33.122495177729036,956.2572606348261,1.7921499471637663,62.916922297782214
46.93446307320668,81.00394961938805,331.34402055286955,22.09832030415894,108.23476118397538,171.25030042782586,-8.787353197837247,74.86123084007636
77.99960246887439,72.98484006618894,361.4282545523549,32.5731525886012,102.85514084650413,624.2105174226149,9.863532592099464,128.20679149790283
30.59183489424602,92.99787834136154,338.35417506096854,37.49019449013654,85.20658196852777,923.9307425827433,14.130354029616946,57.412441510070394
16.92819188459137,98.98822893244558,320.11458766087014,24.412097136510305,65.84138317921978,108.7256515009371,-1.5384884549936544,39.5626870587116
36.077630762239124,99.10223370000121,331.5456842387191,42.96296650234315,113.29560421420784,667.8216338192409,-7.797583191872511,79.06948572609129
24.5099158528604,95.95213298126181,304.28980733590373,42.32705775311716,103.0746554720556,527.4120626478664,-0.5437258450965565,44.875929740667466
93.67278871083158,88.02376448018858,384.5308345772984,47.10023041120384,69.93151480812449,412.29038678374957,23.955138091828715,200.15409380694774
82.73083416079753,91.0259709173164,359.0539988503034,20.25458036250329,90.18733544543112,664.7828409508385,-5.88781613743968,163.4850641518633
67.00633808593811,78.55617408041242,311.3091679685431,26.50052731967008,76.69299521796846,147.43188512867522,17.75185152784969,124.09045554256006
88.43145311689459,88.92311260517862,320.60327917541895,44.81560142735965,78.79422383882645,777.7567416586602,-2.6794006045916667,176.16959912655537
82.33048692092031,83.66948648319632,312.3041445735173,40.11740152480806,53.097606943747124,104.03152922773687,-0.21554132097903178,153.56537402642985
26.791305299743225,84.46052019330797,373.5111369931052,46.831695610954725,66.20846046248968,376.242169413117,9.653894163334932,41.095476322101895
90.330309864098,92.73329681125475,311.30524363349923,21.715389635907997,27.812143078974422,553.5627739162105,-4.958733197313433,203.79340776692132
58.540801772408564,78.45755066791754,390.5138799642259,37.908918971493286,55.73486916645925,439.32002550989654,-1.3398248608893564,109.21548362193863
82.66961396476563,79.5411883508356,302.4613103184469,37.07139724681022,89.5828515362152,376.72834168502425,7.447620572567708,138.98082360185785
90.64821699311439,97.7392537338591,329.92509455950704,21.07023249081597,115.32160305061863,847.7516309212865,6.483450274918344,192.11078324877474
38.62031274746775,71.68672884552917,406.8800011070289,35.405662307374506,116.30641127630203,941.349316844718,27.463574283786592,55.41652569728619
19.90467320749091,84.56902895240022,386.2237581746695,38.28560933929773,75.57228691248918,886.3414164152998,-6.260884743678782,30.74381019006581
30.51416462877475,97.38402401223586,308.7561999510825,25.738795226063218,80.66222518095822,570.1881817449997,33.02253678331717,69.39272580796566
48.43970097636307,88.31089023454471,398.53513253822155,28.199887493739887,38.57211855009675,895.7477576741347,30.81160853697274,107.80744273795877
83.62132893302439,86.39221222636397,359.16421458482455,39.21042038893211,89.53081080935307,928.7754086633894,28.29958198459692,167.7438258241476
87.46575249307091,77.49232537688066,401.61396326025954,34.04902842799875,27.065879267438625,468.31455734271583,5.468618123156624,157.9103040162893
10.625691747807164,80.29826467193345,372.0887729340472,45.74040972704981,48.46856857994445,355.1012735549009,31.144089277039377,14.081240194470684
55.967257231980916,95.5614524741408,381.819963843943,30.27145298027565,86.83633472854422,188.4386852319883,-0.8598959855359602,139.73876048614844
47.56699028339011,86.77654395305375,419.220187247485,27.999789751646034,51.031013154348926,531.1827289443061,-3.7795397072485883,120.42203694900299
29.98970294236572,85.4422658127034,327.88026551088217,49.54597821034528,24.98468741144543,951.6672283945973,-7.752183325525632,56.675526893473716
20.787883060031454,72.98739140620087,374.8734689713666,47.3340731039025,103.18704093509638,604.816775263334,36.9655181502788,26.9200034771913
40.385365426326516,70.4808446936537,355.2385668068878,20.869782349969395,51.0330007134563,700.8058916075545,5.400544885263685,66.30559139528727
94.86187335212672,98.91055566061146,304.734234350723,43.12185845919697,26.310522485867843,201.59543664266283,35.8808940088953,230.16193694981538
39.088263881867974,81.30958501860525,301.7364769803438,23.31004321475609,27.47881645028652,229.16769772803062,3.6306780759664843,86.0552432844278
56.691155956902946,88.09639186298513,314.30742933814304,20.82455584488113,45.175879878875364,518.0259357637053,35.37829796681748,125.23976284042706
73.27170630056601,72.39145219561856,377.89100886462575,28.210865478990467,37.80159472215263,956.1383190853531,35.196452642304415,122.80835240714005
42.726664214136456,90.4934285716914,368.0595705496071,28.08037637183313,97.43001177801509,424.706177432376,36.18380225053564,79.49179639203358
97.46038744488646,97.97700126117883,366.4115473396473,44.579562870408935,52.168404666703445,889.7356371857802,14.807671964209689,209.40075187776594
96.62025654479001,87.2699575899226,303.8228115033912,41.32001737828506,100.46957850398326,208.25973408314036,33.2973143399446,205.99572255969443
32.66040662428277,73.78345967126232,356.3163595632009,49.448282819960426,37.38459978231528,655.315486240339,37.53829480836601,52.08191318687105
54.75236553031469,87.4516458242043,410.9547381411034,41.34538700935455,69.28791795440839,640.5516792194663,6.230847094858973,98.9926260656848
37.07904788350927,92.99041639313957,347.7110243172776,32.54766659768144,88.80371335531288,873.8872750632416,10.943720284127753,57.28145581760719
35.63564449397208,82.19249609722056,374.99069637461474,40.96782982835651,85.19908538658548,102.98503396441136,25.9620093667872,70.28913389034835
13.319825261907951,96.39513243824403,393.5782410747772,49.983772015592066,80.11294099302688,270.93850047781496,5.017991086165045,5.366115684146646
64.86079005819072,89.46048860072094,394.0710334970265,41.30425647687584,112.48216019311698,297.71886288653354,27.690465445632945,133.8329564671241
55.24111209059753,96.97746754867607,362.31360988743256,42.850440679409544,42.85251477067443,954.9694792816637,-6.305392739323303,128.52913669977232
14.633087612499041,88.70515933742011,402.9542334482804,48.150950455707786,69.37192044621054,238.32429064290545,16.17491921442711,28.62925311974503
35.07818178129503,73.93863916014473,346.9653712036496,23.4095378393505,108.39925500724087,133.26611519850434,-3.8843257958127397,48.76084123173488
91.74392973699884,79.29075133315567,406.6431857741758,41.143528803431806,27.789376559515702,581.0153452676273,4.666173821833823,160.77829202419503
31.560570160027517,76.05384844757371,328.82725996746547,45.52417873902347,25.588826825307525,575.7026161903135,2.9312696243235994,57.56185405026178
23.04053848821008,97.26479493150586,333.6259688388685,48.63135800662679,43.33022875582914,859.6422688310779,31.946603678133307,55.10161663482104
54.05074842498067,92.81200201862448,306.3744749038801,26.32907869135098,83.30212195380184,953.9736851600219,-0.3241372296901268,101.81667170377594
98.70854086995406,90.29195106730018,395.46982038507394,35.11787023172732,45.98796264498069,584.6908979261179,30.422396007955946,217.43804531303164
31.784974436035036,79.02898958894865,350.04662834792464,40.41664542933445,39.0239883808799,936.99476417769,29.6980172953961,65.3411650522135
70.49219926652907,75.52134316150641,327.4939936693679,27.424031885040122,65.88023153582921,752.6432361698467,14.944152777861493,122.36565472455553
78.54576537958458,92.69353263966735,327.81483331398954,38.01418589750822,81.35980687694115,338.1032151960265,1.6921627798064804,166.5312973845722
31.38737895931597,84.22473837637239,408.16799294750797,27.72736347493998,44.85577070167404,935.5786398495337,1.3448169978111366,62.657016461179914
75.53947137506736,76.77368656451887,400.0699920553244,30.003710615949416,50.0691186723742,700.6988585636873,13.24623235579239,125.59658227051928
43.10048194473279,88.49865934495826,366.423706242862,33.24556089532595,81.35593048115139,472.6863394683704,-9.559549630324184,69.5139951374317
66.90752475342215,71.21001556415357,373.9332960498865,35.87570296239701,114.57384219894527,712.2178760652376,16.567537730568308,108.65579590716742
67.01767396848052,79.78510762384761,356.9190684660349,33.48097614875452,87.47417274380882,461.1815449693758,37.63897628835277,116.25445289796848
58.21972156672826,84.05670983773405,346.99998514545706,34.79586559363788,98.29041435845599,202.76539118916332,-2.264655906870175,107.32205057642955
18.12607930489675,74.43875002328218,409.8572257461998,28.957662688648778,56.68100947554688,747.0808724592098,18.66728107378017,14.32375112932744
85.17722460303142,99.5396343277252,315.07352442243626,24.76895282067892,47.22543593844661,841.6788509536694,38.08893443222284,194.09523869198446
38.870205847456226,76.27292093768843,350.21361476594734,21.420499319805185,65.42677432026225,755.9255791174489,33.02610697458001,74.04700448793552
26.786665935986882,73.91059390129797,341.34742895854504,25.87936167475003,100.71328287116737,306.2032009810089,32.51900581906701,52.98708706002131
13.669762739928753,76.1060462166069,359.7780864301378,37.458309245173496,65.62996417905558,960.9715121298516,31.09249651980945,27.785864693618738
63.18036488694176,93.07183399479173,354.91582494542104,43.58346343409397,104.6725408789861,122.72910552204033,5.451180302809281,146.2144718808514
70.98079256580542,82.76516977815528,362.26674379812977,25.077427923286834,118.8771980695127,399.4167676380765,34.53084156334061,135.64925880682304
11.492904603507053,86.96247819257614,316.7902772672393,23.256660733179455,27.202666573033632,334.08319108140597,37.06701756165855,4.602332161347448
56.088375246935286,70.63027470959082,361.5769801815932,42.47871081647751,24.54101560837037,143.31360485336586,14.78962116495197,93.27594915426714
30.384619767814417,71.03293925719943,329.0902576664653,29.15474991611869,34.958970291336186,465.1567236898016,7.728552362972938,67.3778018782118
68.06555113685049,83.37476649481049,322.11976187858295,48.54498317682057,58.43696757343462,660.8033561464971,10.711450780292807,125.06578970305233
25.69297861044923,94.49965729604871,307.78010625434297,41.42953911831119,33.10422091454324,894.2975771365911,6.7103220915632775,63.58748872495658
72.18439642922193,96.55716636122696,391.5183070507369,29.802681417290927,107.0664477618756,990.720744572323,0.6209221012270039,154.18452533592315
44.806181167048365,72.6011970278692,351.2930305027872,28.686282433811147,22.31462510270638,827.2806277639583,20.92242351264447,44.03886702794035
94.30569898630611,86.15089306303068,375.19724199741097,35.710951588139274,51.57927163358225,521.8124668415423,18.129844312266144,199.14180852000644
22.376884973139394,97.39689058837811,387.3112011965692,22.374340048346284,38.46946294942053,751.3339833703276,13.129253551963778,55.78823626907728
40.695971594523265,81.63918263193659,381.5179998376264,23.530295379358968,113.15393301575324,859.2614097306766,-5.207730665758411,62.66167934944718
20.212616911653015,94.88697494285105,356.46008629076186,25.275736439485776,86.9481004890028,518.7764767768132,29.844648235299992,46.3957870888224
93.22242564507064,74.01086963198308,346.5478234742076,43.241707799136805,111.20302564513744,806.5489906229499,-1.25332186246054,136.6227521649499
88.9605418042883,98.06183469003396,345.11518915687964,35.41572077807368,117.23287103103934,534.387176481589,-4.271897830197593,187.16804710178582
33.21474649436401,92.54269952593907,376.80585563160673,20.317013683233288,69.70982436773693,447.8463917890504,21.15356977414737,67.44375434264684
69.39856414307611,98.24003178360705,359.3753225930248,40.205495824163265,43.43191080480263,573.481754005385,9.932218061886157,165.13606733645344
83.54999801810942,90.2985170065752,401.8958697586213,32.71070535981491,39.37287861965893,708.2692638644304,-7.009576232383527,191.15683110875202
59.96807304395161,80.9021179599828,404.96423811920545,35.325570948913935,42.29188616858406,754.1938506867376,7.7784177480529095,115.90672052462577
57.66855205204058,98.14543517574168,320.4672453607822,26.423487302388068,90.85933076220029,421.06264200289706,28.589017614248142,116.26477803766142
31.76670618104065,78.26700328927535,316.3480381854871,36.55346685182311,24.044572812300075,614.1882264004314,20.76246026085488,55.74123910453334
18.379249102530927,79.96517566185197,375.64811112431994,49.374597192544655,25.136107303271487,918.8837866724024,8.13930114934984,31.047322931250847
90.74941821579941,91.0242525400522,336.1470897674735,22.203340730172844,80.814294238315,978.6816100995758,-0.4097604182705954,169.89936352664492
91.03762514469975,92.9594889857616,302.2284862518119,28.51752198993292,84.20571467374066,304.52328206555904,21.589781040238663,199.66813881280547
66.97913115459411,97.88210451547462,406.6371203235546,27.289927785824894,86.52629243224601,273.54804914200736,34.377765047317766,149.1575227267147
40.51268119438306,76.14407227168628,327.228092069257,27.456479322535387,57.188050458859124,709.0170700857836,22.31363590079569,57.76410663542104
41.428861715139476,93.93994105657671,411.5136782022971,31.36119072696132,100.59448887141531,473.21549724109946,30.645192732511212,87.49178734700597
75.33601109832155,92.1563816019089,386.0921341053904,44.543293542325024,73.36245877266177,121.80010457632333,16.07639192771855,153.51629248995548
90.73992339573194,71.91383668760794,391.51841878937813,47.38576069893162,30.546563000941944,412.17568358255573,25.89855533705144,160.1287827872848
89.83777818386056,81.61669423630622,324.17537949517924,26.0664526237692,99.70993070673453,826.0702691250269,34.811338688917616,170.66977735269646
80.18879912718614,78.48296371180295,328.10333107401755,36.28849813844339,115.30677862704583,817.6842373448643,28.658948912932757,148.46647816625668
67.78284815388591,79.13471273062092,362.55213045888786,39.10696916496441,26.003631300235867,545.2166339349237,35.49269766990729,114.81268332072764
17.572596849554394,99.48840638664103,320.6519823179835,35.654824230915345,59.13513387005799,525.3201413987817,11.556980105802992,17.487684431387795
24.54658426851524,89.28332240439784,336.6518031219639,33.02229182590759,68.75160448347476,621.5566981909398,35.21101275635283,44.488323572447406
90.86987696743714,91.53028473380499,338.5754973537365,25.759265175777134,34.64707600783169,297.4570395072184,21.07836172408538,198.63165247935132
64.57861536936309,99.29852911945028,319.1555919903317,34.64658077597716,106.77089477828771,573.4392624018599,33.502438304084684,172.92905849180187
10.827734645496669,81.31605347372916,324.6219400074193,32.036444831339864,48.414964489004404,109.94172405098355,-8.03117347810823,20.655787308832963
19.132438857942887,94.05520505358417,394.6262210409908,43.86690087506809,98.300853993816,528.0035993048203,22.892619095676807,30.459132223586508
69.71515921972502,83.03592889913486,320.0635025456722,42.908130774889855,87.0994482028316,402.4459416255333,32.39875394389493,130.25889131072117
10.455542546159682,96.0860101544494,303.4148870212707,24.019960436170123,79.80458224670235,707.3826453132937,-1.289898317840013,0.0
24.472724627574877,75.4197262393391,375.5225931154726,22.65557157689203,39.214284869655444,674.5182257373648,23.089346673246155,41.1153595787675
59.38604104299275,98.43058531192838,417.117974327094,47.24461829682509,42.07035205509057,442.7522921645281,31.24773571083157,136.7090610906372
72.27056779234239,76.56315125232639,339.7456577547746,36.065251668934934,24.73484047465693,106.54568333073242,4.3974684816318526,134.0094826093481
68.67651335523405,79.78661520942795,314.23868438355026,45.734028118477724,44.071242978226636,327.04626645546443,10.262316395319601,130.2535099175892
30.18423785145038,92.68576702320341,368.4464790441037,21.744533616992033,54.54436094605141,670.013065170246,18.47588592496097,59.998789484677054
74.09612992127823,81.8126542469622,408.76250533147754,35.795468495648905,103.31453038624254,165.1360087157541,15.958384444228106,122.17465687223114
31.352417874712007,88.2463413029934,394.08741357941744,36.18279543728709,56.63926667148053,196.87817965011746,-8.040530348143218,69.90592581120777
