Engine_Temperature,Engine_RPM,Load_Weight,Distance_Since_Last_Change,Oil_Viscosity,Ambient_Temperature,Idle_Time,Oil_Change_In_km
91.53165630175477,1843.8721125264851,824.6930234650896,9196.080448230696,10.907570468246309,38.78450653497348,214.20640717489417,4414.684908975993
70.5834729703531,2482.3931548351006,872.5215520991876,13312.547287686371,14.977778737680053,2.3644241482869575,256.51966816397464,0.0
96.81311181141766,1511.163846105749,797.826498701155,13022.983912162168,22.713995595957105,25.152910848479152,41.06359040374002,566.475154487154
94.80368163009112,1350.485566228914,375.13861752390045,2235.5140988914413,17.771552010912195,-5.998017581210954,143.7068987991992,11565.559406460834
73.14430295193095,2356.954316351652,556.2366045661422,8797.45071878736,6.3389495228226505,20.043597062414403,283.4734589511269,4156.8623274499805
99.90077979363944,2742.1915866766203,767.1501789984823,6589.529950038656,19.029016168315216,6.952476654941172,243.65443543085746,6741.461455601155
90.88405835788282,3460.6231796390866,237.32897765091022,4282.801125977772,33.528701740067206,24.978226601363424,292.08367979649137,7659.059079785319
78.18989135827839,3993.410265382536,635.4979869316744,9467.211141266975,9.062080504525245,11.64450027176385,258.0925370256226,3850.646719539789
92.37425472465709,3322.8123399615542,748.3363526880746,7663.253011351838,5.655598803233411,4.949932327733029,93.06594537572495,4376.823154741008
93.81834056684013,1664.0213558989608,864.992682424954,11623.560979946997,9.154596486428593,17.300394266709176,53.7457830175587,1865.5164655459328
106.80474916760949,3243.9342062837427,200.50455147111433,1401.464843875444,29.040456812689335,-3.015654353964006,63.162541333460545,11172.361946360525
99.68577702204682,2611.460872957247,396.70722513329434,4540.21124058155,32.812562357247074,30.721598532425688,65.06782149688655,8881.389540150034
82.07697417964798,2352.4287271103167,587.4885542669188,386.7338824164446,6.705429445846195,27.535469599080393,22.720918456345906,13057.666403310248
74.7253187025677,3807.185481721809,730.9512099230864,11189.396304532203,36.06428162375908,17.248408578675047,272.0385278930305,1433.1336689251682
104.12736288323123,3106.2777607589846,757.0326659724285,13686.859995126251,26.956387655354014,8.352415064869742,150.76457678644798,0.0
103.84270751501784,3045.079220631874,327.9332565749437,8810.64510972956,23.13459719601759,35.76130803446444,30.381359328968273,4971.383466210556
77.01240058895829,1035.2678941828005,112.48895081546854,9254.68739499059,13.875716080479393,21.72291999987068,228.7924820410157,4602.109656020923
72.48524740791547,3595.214474139349,724.4352802052088,696.3768249538588,18.00951101574775,4.240006620575841,97.69221963039601,12822.480517458916
98.47458599264155,3379.901432230933,918.2136586057946,7556.719473543167,38.144064543784175,30.33543043446197,21.311252347591548,4724.576444456228
98.90327323345936,1896.8256337913276,817.7653405930952,7903.083489273044,36.9041251776177,21.75098508663315,56.92696729650986,4817.004843223627
77.08575014821517,1876.3402375198261,660.2194927563572,584.6172863913346,26.891259372562345,-3.6493691726579094,197.26494754904914,13029.68430034243
96.72847438229822,1160.4353801557002,979.8133964964403,11735.807096243738,25.261892618374706,-4.288337769563496,238.20188867932228,2140.046049386974
81.15694978787715,1152.5692711860315,489.80510028491983,4174.8020614246,12.36906324549664,36.90525097168183,76.10301316389348,9547.683894148613
80.42468111875216,3005.783540385044,572.5447758892865,10851.70510216875,38.364748824807805,4.3955990561972165,173.1174812475003,2275.623511470492
82.9807173636137,1558.7128387233383,111.05808756254402,6043.880203047366,31.438709958816602,23.174129966072044,0.2617673437770973,8613.387911286049
90.81585466067418,3770.6435495156516,951.3562265503408,14934.692061721615,18.379089427737732,-8.178306346629473,83.51624118206801,0.0
102.17815693314492,3527.2132840748577,625.011989439193,3183.077193107016,33.55410309663492,17.825096840272366,54.49014655245856,9604.00389694848
89.94575003558505,2046.6554800965512,451.7199855150579,873.5338693590078,12.415613179340166,1.5564318892172277,22.963867394812464,12830.572827281576
81.92170782496298,2140.2056554373066,140.10790229866444,14698.58239800733,12.463002884096847,-3.0186865321521674,145.16858952311497,0.0
105.35897194847396,1981.829682564342,426.17715789376405,3657.6302711334743,32.68364320949607,28.675156281713065,189.30465444966072,9158.113253506732
72.20359829769458,1277.184739575278,103.2382915080883,9529.967806737444,24.57577933035038,30.47713284697808,13.91290609702609,4285.861874993927
101.88365935592321,1094.2904729506538,391.90162419832455,5618.523297228422,24.45423509844514,25.760611693327213,41.367353758611124,8948.397954472543
101.37527031687424,2356.3994750196916,956.3094316616722,9594.417852519902,25.078478957967768,-9.440657742923966,279.6873536284306,2547.083472948354
80.14187240617372,3829.120343474483,238.8406278073568,8940.878841322125,9.403238595572109,4.245460782164198,66.93385295043183,3158.842706269775
77.93180730081119,3751.7479624574057,590.8699981804891,10609.108219338945,17.234567603891065,8.04806332182486,227.99632396620228,1235.0285660886188
104.9880224598239,3429.5162233640935,267.9555880944299,276.6503396503783,25.057788444468716,24.542511192581586,224.32049849773344,12744.507220547835
92.35485174241298,2885.784782329014,805.0412172773541,12542.913257310014,13.665594930068984,27.77718408380558,96.47475071284391,0.0
71.84045430525659,3568.6672200743465,606.1580265147868,7179.987963303585,22.640173583393242,21.392746101395648,61.235069773988,6176.354167502167
105.6333006586857,2545.2055531946926,282.01241651705163,7782.792025071646,24.496233338890363,29.45441723690108,73.18516608471795,5338.371233024249
83.96023937422694,1540.4803990618952,879.6171684149679,6165.3778656018885,37.99848574357174,11.364993890973231,169.76969009507087,8574.378957238623
83.68626215240106,3052.5110433676955,805.6214045501381,14840.737234095708,13.602153317042509,17.092249491838555,114.34770612598483,0.0
95.73151748639494,3761.938105535486,956.1711964829977,12023.570611420555,20.377505204506424,-6.787491246138602,148.6696074706112,1056.7094410412271
96.45243771194303,1058.8152922172403,100.56537360337104,4670.900625447127,39.352892369045655,11.358162327271245,243.48374494910735,9454.170487618483
84.1326448331366,1754.3321566237923,511.4052524773714,11746.069121831315,11.537645667628063,11.631655674807714,150.688915438901,1544.68435345808
75.73115711587522,1796.3145738138141,999.8571704481295,6554.902908828964,32.300682007660235,20.576005478413183,298.56867772154266,6887.880986616609
92.09079053478689,1297.1186158487826,830.0691252746291,13050.200140434712,11.200423447293504,8.894817633915817,199.75014114525277,557.4797179037843
95.0071665870096,1676.482664195648,848.1575186716847,462.697428968033,34.751630047203264,1.9227493525743142,62.17429743756199,13216.26814925581
104.40889460235894,2151.9462337342566,659.019216453686,5331.097479787168,22.079087807281287,1.8798144630332398,149.85563463698034,8435.918453640334
89.37759949460263,3819.5062745449723,741.6096868749139,6447.287339425826,39.02565196484835,-3.3063552632721507,244.02531658909933,7353.58069311592
95.82784318272887,3580.797307380389,824.7936329052471,11163.743695908257,10.952623860419738,25.051132504745894,65.49046046685086,1603.1903089357888
72.17635311263501,3838.0186727878504,183.05258283271013,2734.5039988368435,29.07742210107924,21.128419052763974,218.82664159306432,10197.031438759455
105.78091600824648,1361.7153301670176,723.3225252496568,4294.2164159076765,29.33477376483356,18.96249599702248,10.034710257263658,10033.701401467106
83.08863252826808,1084.14538485777,833.867290029465,10858.20438579396,30.16064031377683,16.550981463271846,282.79014941998776,1615.2786813323514
95.28884497369248,1329.649493233315,136.7792089165829,1152.6548881473125,8.5339067316802,8.37687494332869,199.00852482433388,12639.181988795282
106.64206525252966,3742.8869045578813,367.34786247422267,3016.864421505666,15.099634587862612,28.43584333153651,48.77109126047421,9852.6970009979
102.42103137458747,1472.4659156066518,391.6104542945581,11300.498435127623,16.830588953629317,36.10120825363093,262.2884098135188,1470.5995066165515
95.50815429911462,2717.9101197175746,869.1241557529471,13132.929763993281,16.350066281143782,11.99945945992149,24.546204266703185,0.0
98.14431312280341,1682.747109582286,802.3162506371805,10932.42076194882,28.62572516501002,10.454430297344729,121.77868909386636,2991.7583393011005
106.83620463859904,1061.9062747503986,690.7793238239559,7907.074276962796,6.919038471485182,-1.8636221457773345,221.08480187983002,6477.455515084774
102.4837272058718,1253.864026427733,824.2508627585818,1485.9195178616408,30.55275162948219,23.535440265700856,281.2219882089795,11933.1476081855
94.39436242148628,3129.391068899239,508.08673059193814,12408.386144704435,23.430453109271895,17.90461316889067,104.64308005176807,414.13227010155197
96.34810824838505,1547.0993560400175,887.3925312718999,1860.5849575667282,11.054900920852967,39.3998998118904,249.15336928902016,12650.521881018814
75.89073696660847,1687.4176163004383,310.79425879276596,5776.176796671314,12.914154146631038,19.2161583384979,59.02567729958118,8459.745337461329
88.80670719082399,2131.7695024710574,734.1191933498671,757.4901651799964,8.415311043698383,4.4305433097444595,10.533110749435082,12188.545442902467
82.03990590734665,2971.7246804085203,317.5760662963792,10645.12642319124,21.067059833540203,18.147033086396107,8.628294987764617,2295.723547363408
87.27882537999665,2408.117178878999,135.87577606973997,7552.424465898189,25.82224911408747,39.23476163605392,197.45114736431987,6760.082069394544
96.48987494123025,3833.830647981309,355.7361158378036,13614.11600123155,25.334021723974892,26.166759001207488,46.262191780672026,0.0
75.96604374407022,2302.54657221899,543.6161456415657,2081.137433918696,38.68287553420526,-3.5711345615028165,15.097293116918053,11477.776240576193
70.69503854645028,1597.392760592415,859.092413564055,12287.489255652188,15.358811120158098,7.158130916597315,293.0242577494893,1463.19710972267
85.87697612930918,2608.428518227024,557.9708403991214,7660.031369362926,31.672794596100797,4.934248052628474,72.60368049890367,5646.1300152451595
82.88737257952229,2352.668845284601,261.23554231578294,5491.3857503581075,30.307714005459275,32.84118894937081,138.76634489386532,8165.100241827885
86.81728238806829,3361.4150156050896,993.4893738997505,9653.503288290463,7.146444321427788,20.55814240806037,183.92434173597522,3079.256832096006
107.24883681475922,3805.3636916184473,343.0657611825618,11856.260549921553,37.55017768526268,30.50509981163328,43.33681098729355,921.0709120080363
98.28336404859374,3508.885684109522,986.7652525885476,6604.279101168663,37.59563715960125,-1.1876973283261165,107.15065820659055,6916.190090680662
83.09835098396641,2167.1191747778266,942.7012133574016,3492.0852050662675,18.871731374826705,35.401745248317496,194.3120534305412,9171.317226191302
77.17115288946812,1648.3483668740791,588.1973577765789,13736.837242474521,19.618724225200772,-7.084450145219902,191.928515242388,0.0
94.73913177027745,3743.4668110417824,182.76677437754174,4694.966162159836,33.685892536037365,8.74185935603742,252.61719262101045,7501.111304480249
96.30305006038013,2157.818954311504,725.8733303090276,14973.546658462623,22.32607294151542,-9.292547785678403,131.2267298264263,0.0
89.3449073551134,3310.6198703461305,861.1458953939328,11509.873934347886,32.97202444805246,-0.7860252946512958,266.9482876658868,1096.688119606275
78.5104309848864,3968.582023638672,500.77098971155823,10317.287623704879,6.264380918670247,38.11129329187157,204.6578206575704,2920.4972218458956
71.14221043346122,2732.3280445458286,315.13641341130193,185.99591747830047,13.759471433320654,-6.075233430476215,168.6315584704373,12681.585290131894
80.6264278986909,2439.6414051066567,822.541748241391,6727.969888926367,8.18727448159271,-2.729671131419461,35.14104781812429,6715.239726771931
88.28681997160736,3099.6123474436463,590.5700431083359,7536.916135310663,20.89693182811333,36.242451312276,172.41117364287962,5880.042963505016
101.51737145769968,1581.7929423719224,277.8670043339301,5645.64594280187,34.89558055998134,25.50872819697767,178.40160534188357,7570.240175555261
104.15015315380688,2464.7192163959503,954.5847768707295,2249.5965075211116,24.94257102131142,10.348220432083657,227.6413148581908,11545.985698010474
86.51738238667858,1936.9922713309772,953.2884040166607,5511.756663826623,23.211673850948966,-6.561709130583284,215.74172024505665,7900.852089350344
101.84496218734111,1492.6836120270398,430.34470610012625,1124.6001178651327,17.813741286346346,29.251947953962194,158.99405380378647,12685.762984334871
109.73411294204612,2830.4096470928584,157.6027982275661,4363.783795500629,7.226345685427888,14.636330273782793,177.84875141689992,8661.91702925394
98.66441499408917,2727.11825637444,667.7096810947382,1255.18913434593,31.824338467095085,6.150843316199605,231.70281361041532,11704.739970410963
99.14396126405627,3283.6107992276193,385.50406112511814,11286.351807337272,24.97681230939618,8.037521273754002,105.4320786410403,1210.127894832076
106.38146006199324,3618.9103727240836,159.71973490004427,10067.359397616501,37.5837927493235,15.263876898725197,40.49133468015826,2933.2491475345696
83.5257651366764,1661.1279580626679,902.6257730217095,14098.99705243606,20.118782851303102,17.561641153908305,262.2898141507851,0.0
70.44821572229885,3339.1079561614006,998.3046831402528,5698.932329631329,19.05248727795299,30.90493854352166,289.5056325662715,6235.446149220598
109.47909086702796,2102.155482258787,415.3649623392537,11793.0143699381,39.1021446642066,28.58518610349931,128.7914516202284,1671.899623718721
89.61872310684095,2886.416805380274,770.271637045776,8814.10804102391,9.940512323084246,28.352934576010433,297.09293678330795,4573.485242768194
101.42710372649307,3550.7200827874335,159.19371305213812,9691.551421389253,13.832653646181337,26.464899316014268,96.80847445011038,3729.2005848871995
102.49964550437183,1768.5553458574568,432.73489560366755,8211.919046465995,22.08574754069736,27.889345757150572,19.972228227219134,6061.951189099296
85.90066708320116,2802.8838518975117,197.87658944467668,11687.402106911119,23.324050553307906,23.880076259746936,171.73787435662544,601.8883504691784
91.65092186889274,2440.956631600543,149.8149434471649,629.8714787182303,24.205081698788714,33.40117366940732,260.46020536408435,12562.90741253399
91.59662104250711,3371.731880352157,629.9119364585463,1207.322458717583,12.423847542844257,17.872714805304373,185.2445454709181,10972.275241580377
78.80864037377002,3091.7238968233155,821.8278887709089,1438.8565496428535,37.439681695981335,16.042212980321704,2.8281444730779426,11956.373779647554
74.70555735577175,3308.8955077097253,507.6732260275485,4330.361010939532,29.622573397020624,25.06479893194335,3.5498044249585803,9408.04121772298
91.74289219770502,1863.8293888096243,571.7611993968655,8866.931843225837,14.04539473458669,-1.6997013460112527,217.30532185932577,4777.223431938084
74.80572907405849,3113.068882267288,343.6570153226886,9684.263243016996,15.29675495963468,28.84758569175213,253.6028987142394,3672.525516563269
83.84354895438052,2817.4176227788557,762.7485527864333,10689.055052842572,35.81254628457451,36.80779216086444,75.91101273684771,1984.7107631407434
77.44333326563753,2370.04136813727,424.96594042766515,4211.448358271364,18.312439262108093,4.812998240735276,141.03931702877583,8605.947146171371
98.27664433131112,2135.031071104451,160.74911829369483,9753.191158476742,24.472717654983597,20.552247858923838,288.3272701462419,4109.200097575756
104.88035413999951,1994.8000923862926,248.95693992309958,1765.3498913710137,9.214937253222237,-8.368874319947935,138.172225082969,12289.545862384792
93.1165843940872,1029.0230839084898,215.62174472096555,149.68815087986144,13.810647944525698,28.291143133633348,40.74422982240391,13918.743809403957
86.4062322868639,1508.675653920363,492.2900104596572,10420.211813257496,19.580184175434447,17.98340865930196,273.49590200156484,3030.545434694609
109.86570563285244,1176.9346366702196,158.6914071250128,10734.183127208757,27.96480822551295,23.682714231734764,148.5503007583296,3696.973728761529
70.84836540986157,3545.072627889008,825.8358902203322,9332.140618861662,14.807723056746937,-2.85036400290978,103.2920826146628,3748.640012463636
82.1736433681569,3580.266611245246,917.204671019351,3883.049236454957,38.276652929174666,30.472740268040063,29.229816721805722,9543.424175763601
81.14692610588001,3538.580010067803,323.5547612820851,13912.026908727388,12.707600316590995,2.796816867181393,137.48048912273688,0.0
84.24814392231679,3453.7592930613478,536.9587811037577,13135.13374695373,32.26174114859468,24.239610164671184,230.90183071818555,152.2401527130396
79.2238296463401,1663.9913605839306,567.1567579569121,7733.10840928763,17.7609584456818,19.65708825151056,215.15530303142435,5686.245357709234
80.57051341725824,2475.358523532022,986.5010948121517,14837.096265679373,34.16903069016372,22.689572306418356,148.97629509288032,0.0
80.30708439669309,3723.5313159051907,159.05762054791936,4479.29334833245,37.30869991610706,-7.488135659692099,215.86060380784713,7808.098930935779
90.22976203009722,3279.3453821411927,701.0941309686058,7367.014270055465,11.545544652658384,27.092528511561163,105.22817051435189,5148.623165055924
85.64221108137724,1005.4608578630827,411.1884848915641,13918.82657779674,22.201696472292547,29.762486426383788,220.5804607590587,670.095551793994
95.57120407939634,2378.2797292113805,551.6255909013894,6931.831989052736,10.402805587354678,13.740791157620539,25.720247475107538,6105.443715274195
90.57604639470742,1032.010597778964,295.3311136258335,7065.123416177814,29.703883077508216,10.44305221185422,59.770210024462166,7335.8341722364985
77.33687409478922,1841.9831409420244,244.2180521585995,1190.8890200115961,34.12833284297193,7.1272351977419675,263.3169966398811,11260.957378217208
102.40179915738031,2307.287323680655,319.2087688231287,3170.1959923482964,18.63137783902626,36.39409532411351,88.09662208927749,10642.674003408987
88.88780793362228,3678.697877950837,164.13576783229834,2367.97839020546,18.886281603576858,27.753412717076756,61.782418340288146,10017.738773280002
76.12926071623932,2963.1528524419796,350.2812674634896,8478.988055905704,12.134392326053783,24.93093636183241,26.700776440543684,4922.142396446166
76.67519371714648,2087.4536964697227,721.3158297836899,4777.3735652504265,15.728713007150896,36.28033123127429,117.88649831891482,8912.253646535242
101.87873641915823,2471.964707358763,686.3337417199928,1155.4568879410465,16.336257066315284,7.43846153096068,20.09462250278603,12538.834366766183
98.11972736892402,3452.1684657909223,599.0465850331025,7649.585885024508,10.44509968699304,21.506904290828924,149.0941379864852,5106.147110863797
90.26111810159044,1898.9667973411397,100.34867167340008,10038.257424437106,15.848328052286508,24.302841526342306,275.76142108998783,4125.178717228635
82.2432603900933,2845.1043264059995,213.20379982361004,11047.901059836766,36.75399154122168,39.811377165887535,236.14030355853092,2117.9582134550246
88.42088147188304,1786.7406516635515,858.5824857837977,12562.768611020834,16.388504136819645,11.359305720357785,12.202130899204578,2365.5023568267097
95.45934148552173,2439.8903116709876,344.5645327881153,7229.345922298935,14.605301484438519,10.009052596988873,89.92744923147929,6358.476736976396
105.17129269718058,1073.97551068619,920.9789997212107,5859.17786223033,18.46247990160446,-5.7756037844699595,56.29328489039589,8287.37274893939
92.23471470714915,3556.825958475076,887.0915033004848,10261.826794163928,38.60955632993117,-5.077375763001243,20.08195654608267,3290.2734463181296
81.06941179095,1145.0464945365397,239.43433072075788,200.4712900723793,31.760269615979297,15.589953026582375,32.59216439389741,14172.437942999584
71.70959658773914,1673.0814995152953,908.3368380278114,9502.898795899366,12.060841114171431,-1.4409020281146727,272.4433117688697,4102.313608184496
77.01820223666962,2000.5356368764315,665.0513475062689,6085.228861733767,31.339305828607948,-6.353458387152119,93.02496451913916,7830.402069277401
96.0071048264985,2875.4833503015448,667.2581248012543,6793.129295058491,31.818219475410473,38.24465025176183,117.66716286857877,6495.698087279481
76.41747867296631,3160.100396725167,867.411879016236,4444.043001245106,38.25479761380997,37.57086989541599,145.71026049650894,9744.207361516468
89.26158212573803,1241.35312685633,464.5501880927408,1909.1327637915467,36.1883288101673,6.263838417449662,223.4787294443143,13074.995109923137
97.95820061905542,1130.3964576543713,761.7369667778014,6021.3699626131265,8.331824409585996,29.49347034666522,239.51114222567452,7691.452695063144
82.32899605612442,3396.9696598880464,700.9879207182527,4623.034952384978,20.91017894787052,33.627452680958534,289.1188628615795,8527.428784980426
96.76423559229144,3136.499601712379,794.3632011279337,14401.775593297365,29.604775233043434,13.237353389199527,63.203421184235445,0.0
93.24288246591274,3494.6510627639695,694.1700543164832,14153.091476040398,39.06790803044653,1.1848552880182588,90.31985354264206,0.0
87.55756427713581,3029.614795550549,172.04932059104038,9658.758976188272,7.980415135405073,-3.5097586344605265,93.8882145644632,3553.1992891859313
105.88981915537045,3253.0368110699583,363.4399020793413,13555.519655972286,17.888146212277647,-2.9588814287448217,133.57763799289998,0.0
97.68235561709776,2137.1151491414344,945.9287857204491,11269.121666512392,22.22783309394223,29.846657736850332,242.22130542712497,2197.3502218037333
84.42388132610301,2770.5529611849097,301.08266979051155,5188.372336901637,19.463546773474818,9.220790751313139,71.8368256593246,7695.916920780896
102.17058134102166,3416.177028610428,525.034360902349,9058.510009114572,20.95224550599409,24.67538252252743,234.87652996889466,3429.661289588108
99.52408856678687,1516.3526032195514,421.2351781792655,3304.853603992291,17.918574890371183,16.934671719267083,61.21200551355431,9897.712804264802
101.66735862032658,2268.468882478575,177.66885099471574,10308.123764157239,38.9717914944336,9.733419021172764,213.0442851591996,3301.1554980363044
95.63823932163977,3221.469305439584,263.0698200890124,672.1135785123395,33.11356726364514,-3.809213040786976,239.70039595490337,12306.281666719811
85.17482463357995,2597.9097152955565,358.0004091321744,12470.126230485748,30.783096911717873,6.672449381446903,256.1351222443387,950.2666664810092
83.94314062417077,3044.9723587785147,516.9866371170872,8748.447364634423,19.374547533725753,32.00869604269036,153.08566243217774,3809.5300204249543
96.16605443037058,1878.6075876274417,887.0715870770206,876.5752008407829,35.85332532975811,30.569896847927588,98.61449599166197,13346.839110518526
75.23600031867605,1097.027353953054,564.0546539582897,13076.417479912037,8.266875052155143,-8.581570401715801,231.71527000042775,853.7839330272521
102.79657401994302,1087.4373392631285,686.7144647045841,13165.52116357599,10.019648419011974,-2.986172081243601,96.2749371481024,1800.9024949641084
84.81341535992293,3828.343529591043,483.3596365272464,12792.237569674766,38.39202486483809,27.79506083666248,44.42663285442011,567.6155143481164
95.21487957462196,3833.6201319851243,883.0561167566316,11614.529652280846,24.84459061978935,6.786644818318763,250.4059346086878,441.33454463890354
89.96255659733671,1633.8470198638583,696.3593086810843,10168.881228953946,10.581022148423433,22.179553347926877,123.37227892710936,2748.31914406713
90.77305968098615,1442.396973912832,181.56722782544762,5953.636828178746,38.220099771276075,18.133786949702493,171.25012990248823,8020.078694118513
99.52024584805389,1054.4195016790627,529.751086539339,2045.0875092968317,39.11951461674447,22.603365769744272,275.5332139205956,11255.619281844505
95.06680214685673,1693.7705689457755,844.5107840592274,4331.62912549833,35.85225738683234,-7.315172453785637,40.73898637026816,9255.93820780247
80.01235953382854,2003.0543234637207,760.2898173989696,5206.157075271514,13.349524924356668,36.555960276511335,167.1551689336749,7708.46096596166
72.9690372569495,1723.7279009136432,914.7800330019113,5371.147010471872,14.74728950713042,-8.951522512234236,167.62937749442884,7923.794352911054
103.60936269461163,3392.152420918604,304.90105507253963,8482.344226909829,19.24404983931555,-9.598375200762735,258.56739173947693,4706.940605513027
105.3957629900743,3248.291497826306,979.4549477772097,3125.742122186584,25.27626040503033,1.307650119444867,102.37769169709694,9287.469477625064
76.57986131669274,1243.042434057622,356.5699010828791,2844.9169360312517,39.72634933493293,39.67479597153665,120.3642268961792,11094.854156189533
82.3790826767813,3091.964824306278,145.1618898325785,10754.440529021113,38.4646741391475,-6.37337826998133,155.78794855342872,1645.4726269995838
81.2936952772693,2561.75535966375,546.1053644768389,112.50825645774343,37.23986705442092,33.72500870053571,50.15999467343265,12619.021014132322
107.49794242960618,1396.4983191245792,199.30486462880933,2242.7915311954107,8.124670458474103,-2.045546477834705,141.19841832980285,11180.609708277509
78.19109527722753,3218.6062914789472,713.1798469087053,6524.3712338695705,31.500822082843342,-4.544835340490457,130.82453826908014,6632.471483756332
76.66156928399329,1258.1366955226076,910.5006436742119,2236.2474917984205,35.68960514688919,28.948519880954713,59.218342504988364,11414.658498485514
77.27354198992796,1531.4519974041102,929.2089446366674,14397.188269784141,16.664783533860323,32.33393572768343,249.90675563930745,0.0
99.19476704375067,1447.6794446594893,646.3335184178152,10051.559272025142,12.685091197028264,29.60914442296057,129.31012851625113,2661.191621794589
105.52079376985901,3817.100212499452,581.7383837693069,6491.542673167901,31.195452286040535,2.051443959387459,91.8197731555442,6273.33752229027
85.73469642533072,3094.4680096139464,994.5922808847486,1683.8302180019405,8.179321473702739,33.99213630338255,39.11227098065778,11811.300880564468
75.44319617465428,2233.8577874942803,621.4831470873013,5777.79435231942,37.930037075173956,-6.405728390493084,26.924338311084906,7339.366354964362
93.4288798963336,3466.612452546406,934.7124914310042,9759.025030169409,10.462717548969808,7.098873161952977,288.06806801700384,2245.1376933605125
78.39739833315905,1647.878228566793,924.9355454896591,14532.213050371007,21.01382482595732,13.159156286388981,298.5460314171002,0.0
72.56605789460939,3793.2798371352965,360.5624162659063,7090.310454612013,39.397924738348365,-6.613236419648862,269.37761514095786,5398.668590520419
105.44925513529904,3090.9919626373076,112.37596801977517,10386.183691386088,39.58770757879537,18.99216392743081,137.58942964213452,2611.5789740890777
104.83365105334704,2678.741923024397,495.2515670183638,2930.3849599008468,32.15966003434379,17.969150853279512,242.3747279436258,10233.075683797759
109.03640641037094,3383.9453461099843,875.2331225002697,9354.500561034949,34.37159696897349,39.60912874540918,250.28465957736267,3029.90734356339
88.96019019624532,2934.342944275475,852.5207953759384,3585.8234986052553,38.850975976702514,21.083200139397754,89.94276319217462,9321.976619975876
81.76004792841688,3661.327825031447,643.3022687798388,2972.0107817361845,37.46003282950292,9.877283840949804,175.80871505066702,9965.177352332468
100.7913498228161,3487.4579802232665,240.99256902005607,7638.308425051,26.77380212993467,29.509242376731393,287.0466050276329,4117.023292192571
77.21979728335651,1593.4915151223363,196.828942536895,3174.9644615039992,30.711594332505552,6.748350208679863,84.02034005980185,9975.15875329137
79.73168307265122,1718.9914016331054,959.2137854007517,10819.91290836342,25.78217938819847,16.64343271862684,198.86591225957426,2436.0012608832144
80.22730504829522,1195.2922413269305,479.2579137867315,14060.04886449507,22.727334589005103,-7.226519660338962,198.76233754423504,126.94556248151162
